Filename,username,country,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C, TTR, Mean word rank, Mean naming RT, AoA
sampled_Athrul.Germany.txt,Athrul,Germany,23444,989,3445,2481,1236,1192,812,484,2302,23.7048,18.9676,9.4494,2.5086,2.7872,2.0073,0.4805,0.9644,1.2497,0.657,0.3916,0.1951,1.8625,0.9279,0.306197655,1715.28258,603.5679921,5.078424319
sampled_atyon.Germany.txt,atyon,Germany,22627,974,3302,2530,1300,1114,792,420,2519,23.231,17.4054,8.9435,2.5975,2.54,1.9462,0.4403,0.8569,1.3347,0.6092,0.3231,0.166,1.9377,0.9957,0.359383214,2520.745926,609.7951125,5.477105421
sampled_audentis.Netherlands.txt,audentis,Netherlands,17173,732,2451,1813,961,811,576,327,1759,23.4604,17.8699,9.4721,2.4768,2.5505,1.8866,0.4473,0.8439,1.3128,0.5994,0.3403,0.1804,1.8304,0.9702,0.324725179,1975.182691,606.6385452,5.255539217
sampled_augenwiehimmel.Germany.txt,augenwiehimmel,Germany,20986,927,3095,2202,1193,971,681,434,2137,22.6386,17.5909,9.5304,2.3754,2.5943,1.8458,0.441,0.8139,1.2869,0.5708,0.3638,0.1971,1.7913,0.9705,0.326043007,1619.362066,602.3234514,5.044192034
sampled_aullik.Germany.txt,aullik,Germany,22661,919,3616,2758,1177,1398,807,387,2383,24.6583,19.2532,8.2165,3.0011,3.0722,2.3432,0.5069,1.1878,1.2807,0.6856,0.3288,0.1403,2.0246,0.864,0.285409136,1733.00723,602.3625826,5.190085485
sampled_Aunvilgod.Germany.txt,Aunvilgod,Germany,21384,962,3228,2487,1145,1266,782,335,2235,22.2287,18.676,8.5983,2.5852,2.8192,2.1721,0.509,1.1057,1.1902,0.683,0.2926,0.1347,1.952,0.8987,0.278893645,1689.761278,603.7831982,5.209507734
sampled_AuroricFlame.Denmark.txt,AuroricFlame,Denmark,26027,993,3682,2662,1266,1296,801,642,2768,26.2105,20.5585,9.7772,2.6808,2.9084,2.1027,0.4869,1.0237,1.2749,0.6327,0.5071,0.2412,2.1864,1.0398,0.339664613,2393.636037,609.1956492,5.41396977
sampled_AustrianMichael.Austria.txt,AustrianMichael,Austria,24519,862,3246,2490,1282,1068,753,535,2456,28.4443,19.1256,9.847,2.8886,2.532,1.9423,0.4289,0.8331,1.4872,0.5874,0.4173,0.2149,1.9158,0.9863,0.32173417,2029.217152,604.1007559,5.091623345
sampled_avataRJ.Finland.txt,avataRJ,Finland,25143,985,3355,2435,1255,1087,768,523,2747,25.5259,20.0343,10.3257,2.4721,2.6733,1.9402,0.4464,0.8661,1.2741,0.612,0.4167,0.2148,2.1888,1.1281,0.361135448,2709.984931,610.4545199,5.472664789
sampled_awe300.Germany.txt,awe300,Germany,24073,731,3647,2730,1022,1446,704,462,2617,32.9316,23.5548,8.8179,3.7346,3.5685,2.6712,0.5297,1.4149,1.3981,0.6888,0.4521,0.1692,2.5607,0.9586,0.322045044,1968.352458,604.1849169,5.193789374
sampled_AwesomeKillerKevin.Finland.txt,AwesomeKillerKevin,Finland,25781,968,3504,2672,1182,1319,783,608,3116,26.6333,21.8113,9.6486,2.7603,2.9645,2.2606,0.4936,1.1159,1.2211,0.6624,0.5144,0.2275,2.6362,1.1662,0.336675021,3005.493233,613.3848464,5.627822842
sampled_awesomescorpion.Netherlands.txt,awesomescorpion,Netherlands,24318,1005,3246,2303,1259,1030,735,558,2570,24.197,19.3153,10.5593,2.2915,2.5782,1.8292,0.4472,0.8181,1.2527,0.5838,0.4432,0.2423,2.0413,1.1159,0.353463279,2706.248869,609.8665357,5.439222211
sampled_axehomeless.Germany.txt,axehomeless,Germany,25165,992,3758,3045,1391,1394,874,570,2374,25.3679,18.0913,8.2644,3.0696,2.7017,2.1891,0.4578,1.0022,1.4022,0.6283,0.4098,0.1872,1.7067,0.7796,0.278805866,1527.371159,602.0900234,5.096292091
sampled_AxeLond.Sweden.txt,AxeLond,Sweden,27134,968,3907,2875,1247,1464,860,542,2865,28.031,21.7594,9.4379,2.97,3.1331,2.3055,0.5092,1.174,1.2882,0.6897,0.4346,0.1885,2.2975,0.9965,0.312676056,2180.500911,605.1512001,5.336687644
sampled_Aylesbury.Germany.txt,Aylesbury,Germany,24686,996,3833,3006,1529,1395,981,454,2389,24.7851,16.1452,8.2122,3.0181,2.5069,1.966,0.4641,0.9124,1.5351,0.6416,0.2969,0.151,1.5625,0.7947,0.314185814,1773.812854,604.3341837,5.099032724
sampled_Azberg.Sweden.txt,Azberg,Sweden,17392,530,1443,915,580,349,396,830,2348,32.8151,29.9862,19.0077,1.7264,2.4879,1.5776,0.3814,0.6017,1.0943,0.6828,1.431,0.9071,4.0483,2.5661,0.172112019,2315.216453,605.4859183,5.943830629
sampled_BadRandolf.Germany.txt,BadRandolf,Germany,24361,985,3601,2592,1248,1231,820,407,2478,24.732,19.52,9.3985,2.6315,2.8854,2.0769,0.4749,0.9864,1.267,0.6571,0.3261,0.157,1.9856,0.956,0.319890166,2128.271323,605.4654222,5.204667981
sampled_BaffledPlato.Finland.txt,BaffledPlato,Finland,22832,997,3214,2539,1353,1118,837,479,2509,22.9007,16.8751,8.9925,2.5466,2.3755,1.8766,0.4403,0.8263,1.3571,0.6186,0.354,0.1887,1.8544,0.9882,0.343096234,2415.403515,609.4749055,5.255772019
sampled_Baktab.Austria.txt,Baktab,Austria,21602,985,3102,2339,1189,1095,734,557,2254,21.931,18.1682,9.2356,2.3746,2.6089,1.9672,0.4681,0.9209,1.2071,0.6173,0.4685,0.2381,1.8957,0.9637,0.295257875,1668.100554,603.2645812,5.148706604
sampled_bakuninsbart.Germany.txt,bakuninsbart,Germany,23978,989,3249,2473,1334,1021,744,507,2755,24.2447,17.9745,9.6959,2.5005,2.4355,1.8538,0.4129,0.7654,1.3488,0.5577,0.3801,0.205,2.0652,1.114,0.328412073,2382.337927,609.5805551,5.3970469
sampled_Balder666.Norway.txt,Balder666,Norway,25279,974,3852,2918,1318,1448,881,496,2381,25.9538,19.1798,8.6631,2.9959,2.9226,2.214,0.4962,1.0986,1.3532,0.6684,0.3763,0.17,1.8065,0.816,0.28243513,1641.948769,601.7876379,4.995992226
sampled_Baldoora.Finland.txt,Baldoora,Finland,23327,690,3645,2742,933,1513,696,510,2442,33.8072,25.0021,8.5073,3.9739,3.9068,2.9389,0.5518,1.6217,1.3522,0.746,0.5466,0.186,2.6174,0.8906,0.291181075,1710.457297,601.7828451,5.178419222
sampled_Balorat.Germany.txt,Balorat,Germany,15772,434,2189,1699,591,963,438,348,1636,36.341,26.687,9.2831,3.9147,3.7039,2.8748,0.5668,1.6294,1.3618,0.7411,0.5888,0.2048,2.7682,0.9629,0.306955287,1961.542761,603.8210668,5.199828852
sampled_banana_pirate.Netherlands.txt,banana_pirate,Netherlands,24422,981,3703,2747,1189,1442,795,512,2661,24.895,20.5399,8.8904,2.8002,3.1144,2.3103,0.5249,1.2128,1.212,0.6686,0.4306,0.1864,2.238,0.9687,0.345970002,2222.326521,607.1855004,5.272825045
sampled_Baneken.Finland.txt,Baneken,Finland,29964,912,4095,3015,1223,1603,898,726,3289,32.8553,24.5004,9.9383,3.3059,3.3483,2.4652,0.5317,1.3107,1.341,0.7343,0.5936,0.2408,2.6893,1.0909,0.350882877,2356.513365,605.2079394,5.301466505
sampled_barandor.Netherlands.txt,barandor,Netherlands,21109,991,3108,2437,1275,1065,793,338,2085,21.3007,16.5561,8.6619,2.4591,2.4376,1.9114,0.437,0.8353,1.2866,0.622,0.2651,0.1387,1.6353,0.8556,0.319582335,1631.21859,603.7798571,5.02028099
sampled_BarelyInfected0.Netherlands.txt,BarelyInfected0,Netherlands,21326,1006,3464,2736,1363,1207,847,337,1871,21.1988,15.6464,7.7946,2.7197,2.5415,2.0073,0.4412,0.8855,1.3549,0.6214,0.2472,0.1232,1.3727,0.6838,0.23727422,1288.976355,599.3338932,4.913522593
sampled_BarkingToad.Denmark.txt,BarkingToad,Denmark,25430,974,3928,2964,1235,1532,879,383,2730,26.1088,20.5911,8.5796,3.0431,3.1806,2.4,0.5169,1.2405,1.268,0.7117,0.3101,0.1292,2.2105,0.9211,0.321366025,2208.89965,607.8797857,5.290326181
sampled_barrierstobridges.Germany.txt,barrierstobridges,Germany,25192,981,3354,2591,1228,1197,751,518,2775,25.6799,20.5147,9.7229,2.6412,2.7313,2.1099,0.462,0.9748,1.2518,0.6116,0.4218,0.1999,2.2598,1.071,0.360046123,2026.568752,605.3608329,5.273312645
sampled_barsoap.Germany.txt,barsoap,Germany,26213,988,3872,2808,1285,1309,828,480,2874,26.5314,20.3992,9.3351,2.8421,3.0132,2.1852,0.4662,1.0187,1.3006,0.6444,0.3735,0.1709,2.2366,1.0235,0.360828488,2510.8254,609.1997345,5.433359945
sampled_Bartsches.Germany.txt,Bartsches,Germany,26729,961,3648,2487,1093,1328,747,586,2974,27.8137,24.4547,10.7475,2.5879,3.3376,2.2754,0.534,1.215,1.1374,0.6834,0.5361,0.2356,2.721,1.1958,0.331340872,2801.680452,610.8384536,5.533549887
sampled_bastiVS.Germany.txt,bastiVS,Germany,23432,999,3612,2476,1242,1182,788,465,2458,23.4555,18.8663,9.4637,2.4785,2.9082,1.9936,0.4774,0.9517,1.2432,0.6345,0.3744,0.1878,1.9791,0.9927,0.286989358,1674.577412,602.8721405,5.250025128
sampled_Batbuckleyourpants.Norway.txt,Batbuckleyourpants,Norway,24003,984,3585,2568,1229,1170,774,436,2520,24.3933,19.5305,9.347,2.6098,2.917,2.0895,0.4556,0.952,1.249,0.6298,0.3548,0.1698,2.0504,0.9813,0.368088737,2495.922867,609.9067173,5.478447641
sampled_Batolemaeus.Germany.txt,Batolemaeus,Germany,20217,847,2806,2014,1064,897,618,428,2145,23.8689,19.0009,10.0382,2.3778,2.6372,1.8929,0.4454,0.843,1.2562,0.5808,0.4023,0.2125,2.016,1.065,0.352697811,2606.597656,609.4900513,5.487188837
sampled_bawki.Germany.txt,bawki,Germany,24157,960,3592,2655,1207,1268,797,436,2472,25.1635,20.0141,9.0987,2.7656,2.976,2.1997,0.4776,1.0505,1.2573,0.6603,0.3612,0.1642,2.0481,0.9311,0.337781485,2317.669391,606.6246969,5.394374011
sampled_BCMakoto.Germany.txt,BCMakoto,Germany,23827,996,3428,2481,1261,1156,777,497,2629,23.9227,18.8953,9.6038,2.491,2.7185,1.9675,0.4659,0.9167,1.2661,0.6162,0.3941,0.2003,2.0849,1.0597,0.30534868,1976.983243,606.5003761,5.292594984
sampled_beerob81.Germany.txt,beerob81,Germany,25925,822,4238,3164,1335,1512,901,695,2456,31.5389,19.4195,8.1937,3.8491,3.1745,2.37,0.4779,1.1326,1.6241,0.6749,0.5206,0.2197,1.8397,0.7762,0.31754386,1549.010048,602.3770194,5.019671596
sampled_Beingabummer.Netherlands.txt,Beingabummer,Netherlands,23370,1003,3726,2847,1268,1418,869,426,2455,23.3001,18.4306,8.2086,2.8385,2.9385,2.2453,0.4981,1.1183,1.2642,0.6853,0.336,0.1496,1.9361,0.8623,0.317221565,1668.145682,603.3525138,5.10059711
sampled_Belial91.Austria.txt,Belial91,Austria,21952,973,3521,2755,1274,1398,869,395,2069,22.5612,17.2308,7.9681,2.8314,2.7637,2.1625,0.5074,1.0973,1.3094,0.6821,0.31,0.1434,1.624,0.751,0.265948899,1591.021694,601.865958,5.115144008
sampled_BennyBonesOG.Sweden.txt,BennyBonesOG,Sweden,21950,998,3330,2570,1235,1221,773,383,2284,21.994,17.7733,8.5409,2.5752,2.6964,2.081,0.4751,0.9887,1.2375,0.6259,0.3101,0.149,1.8494,0.8887,0.292642962,1948.532689,605.4204578,5.186153428
sampled_bermyWHAT.Netherlands.txt,bermyWHAT,Netherlands,30017,832,4678,3657,1499,1730,1008,691,2733,36.0781,20.0247,8.2081,4.3954,3.1207,2.4396,0.4731,1.1541,1.8017,0.6724,0.461,0.189,1.8232,0.7473,0.304648544,1634.830626,602.4304095,4.903872158
sampled_BertDeathStare.Netherlands.txt,BertDeathStare,Netherlands,24329,985,3673,2921,1372,1288,862,480,2472,24.6995,17.7325,8.329,2.9655,2.6771,2.129,0.4409,0.9388,1.3929,0.6283,0.3499,0.1643,1.8017,0.8463,0.31350789,2017.702965,605.0487123,5.177873218
sampled_BestMundoNA.Netherlands.txt,BestMundoNA,Netherlands,25681,985,3677,2860,1426,1277,869,799,2550,26.0721,18.0091,8.9794,2.9036,2.5785,2.0056,0.4465,0.8955,1.4477,0.6094,0.5603,0.2794,1.7882,0.8916,0.264221159,1855.291689,604.7487776,5.208457248
sampled_Bezulba.Netherlands.txt,Bezulba,Netherlands,24783,1014,3897,2877,1324,1365,840,426,2520,24.4408,18.7183,8.6142,2.8373,2.9434,2.173,0.4745,1.031,1.3057,0.6344,0.3218,0.1481,1.9033,0.8759,0.30913272,1602.905388,602.5524069,5.116808126
sampled_bfandreas.Germany.txt,bfandreas,Germany,20614,994,3007,2309,1146,1068,721,443,2148,20.7384,17.9878,8.9277,2.3229,2.6239,2.0148,0.4625,0.9319,1.1529,0.6291,0.3866,0.1919,1.8743,0.9303,0.347379066,2182.341817,604.573758,5.244260404
sampled_Bhima.Austria.txt,Bhima,Austria,30284,1058,4191,2815,1311,1462,894,981,3629,28.6238,23.0999,10.7581,2.6607,3.1968,2.1472,0.5194,1.1152,1.2391,0.6819,0.7483,0.3485,2.7681,1.2892,0.325428676,2663.795148,610.1242771,5.587608756
sampled_Bierdopje.Netherlands.txt,Bierdopje,Netherlands,20894,994,2864,2287,1325,900,706,402,2138,21.0201,15.7691,9.136,2.3008,2.1615,1.726,0.3935,0.6792,1.333,0.5328,0.3034,0.1758,1.6136,0.9348,0.316877349,2366.224291,606.8859838,5.353769225
sampled_bigbramel.Netherlands.txt,bigbramel,Netherlands,21322,995,3076,2350,1161,1111,754,395,2325,21.4291,18.3652,9.0732,2.3618,2.6494,2.0241,0.4728,0.9569,1.1668,0.6494,0.3402,0.1681,2.0026,0.9894,0.293396535,1874.118012,603.0101752,5.158037153
sampled_BigFatNo.Netherlands.txt,BigFatNo,Netherlands,22782,936,3341,2580,1378,1024,745,460,2354,24.3397,16.5327,8.8302,2.7564,2.4245,1.8723,0.3969,0.7431,1.4722,0.5406,0.3338,0.1783,1.7083,0.9124,0.315826331,1687.450455,603.2194643,5.008826519
sampled_biggiepants.Netherlands.txt,biggiepants,Netherlands,22407,953,3698,2869,1235,1415,831,274,2295,23.5121,18.1433,7.81,3.0105,2.9943,2.3231,0.4932,1.1457,1.2959,0.6729,0.2219,0.0955,1.8583,0.7999,0.306324111,1636.267697,602.9553293,5.136667814
sampled_bilde2910.Norway.txt,bilde2910,Norway,24945,985,3621,2665,1350,1241,856,482,2476,25.3249,18.4778,9.3602,2.7056,2.6822,1.9741,0.4657,0.9193,1.3706,0.6341,0.357,0.1809,1.8341,0.9291,0.331003584,1938.856631,605.0955414,5.24981564
sampled_Billy_Lo.Germany.txt,Billy_Lo,Germany,23444,1057,3246,2516,1260,1191,722,552,2586,22.1798,18.6063,9.318,2.3803,2.5762,1.9968,0.4734,0.9452,1.1921,0.573,0.4381,0.2194,2.0524,1.0278,0.395263766,2603.585868,609.5745422,5.431573864
sampled_bjarkebjarke.Denmark.txt,bjarkebjarke,Denmark,22436,1053,3362,2558,1363,1051,763,404,2282,21.3067,16.4607,8.7709,2.4292,2.4666,1.8767,0.4109,0.7711,1.2944,0.5598,0.2964,0.1579,1.6742,0.8921,0.302736699,1841.770695,603.7133329,5.15033121
sampled_BJHanssen.Norway.txt,BJHanssen,Norway,27283,990,3771,2832,1303,1393,847,497,3246,27.5586,20.9386,9.6338,2.8606,2.8941,2.1734,0.4919,1.0691,1.3162,0.65,0.3814,0.1755,2.4912,1.1462,0.354935547,2966.788098,613.7202976,5.602011222
sampled_blackout24.Germany.txt,blackout24,Germany,18988,848,2718,2073,1008,1035,653,413,1937,22.3915,18.8373,9.1597,2.4446,2.6964,2.0565,0.4993,1.0268,1.1887,0.6478,0.4097,0.1992,1.9216,0.9344,0.28748232,2296.516089,605.0227906,5.414625153
sampled_blfire.Austria.txt,blfire,Austria,22518,943,3149,2495,1058,1341,740,337,2582,23.8791,21.2836,9.0253,2.6458,2.9764,2.3582,0.5375,1.2675,1.122,0.6994,0.3185,0.1351,2.4405,1.0349,0.284029038,2159.950454,605.8657474,5.326537271
sampled_Blindpeese.Germany.txt,Blindpeese,Germany,23760,984,3552,2533,1218,1204,768,401,2663,24.1463,19.5074,9.3802,2.5742,2.9163,2.0796,0.4753,0.9885,1.2378,0.6305,0.3292,0.1583,2.1864,1.0513,0.296897038,2202.588152,607.3533428,5.263592583
sampled_BlitzBasic.Germany.txt,BlitzBasic,Germany,22588,986,3623,2723,1258,1327,843,392,2359,22.9087,17.9555,8.2953,2.7617,2.88,2.1645,0.4873,1.0548,1.2759,0.6701,0.3116,0.144,1.8752,0.8663,0.31042988,2133.287703,605.6553856,5.233949821
sampled_blockpro156.Netherlands.txt,blockpro156,Netherlands,27791,986,4440,3466,1426,1764,1016,444,2775,28.1856,19.4888,8.0182,3.5152,3.1136,2.4306,0.5089,1.237,1.4462,0.7125,0.3114,0.1281,1.946,0.8006,0.308191126,1869.900512,606.6643849,5.275895437
sampled_BloederFuchs.Germany.txt,BloederFuchs,Germany,27335,961,3924,2890,1255,1478,897,403,2721,28.4443,21.7809,9.4585,3.0073,3.1267,2.3028,0.5114,1.1777,1.3059,0.7147,0.3211,0.1394,2.1681,0.9415,0.312956692,2006.744609,606.9186996,5.279588891
sampled_blogem.Netherlands.txt,blogem,Netherlands,7843,341,1180,895,446,408,306,150,749,23,17.5852,8.7631,2.6246,2.6457,2.0067,0.4559,0.9148,1.3079,0.6861,0.3363,0.1676,1.6794,0.8369,0.292487363,1625.621754,603.3446584,5.105002492
sampled_BlondGingerViking.Netherlands.txt,BlondGingerViking,Netherlands,22174,907,3344,2617,1187,1226,757,430,2158,24.4476,18.6807,8.4731,2.8853,2.8172,2.2047,0.4685,1.0329,1.3087,0.6377,0.3623,0.1643,1.818,0.8246,0.309097001,1764.914391,603.8768344,5.110783633
sampled_bluetigah.Sweden.txt,bluetigah,Sweden,35503,853,5196,3752,1278,1996,883,732,3717,41.6213,27.7801,9.4624,4.3986,4.0657,2.9358,0.532,1.5618,1.4982,0.6909,0.5728,0.1951,2.9085,0.9907,0.293114648,2063.164989,605.8952196,5.28637073
sampled_bob_in_the_west.Germany.txt,bob_in_the_west,Germany,22873,995,3315,2543,1194,1251,829,476,2484,22.9879,19.1566,8.9945,2.5558,2.7764,2.1298,0.4919,1.0477,1.2,0.6943,0.3987,0.1872,2.0804,0.9768,0.304910864,1652.413555,601.5455885,5.067795107
sampled_bobbygirlyman.Germany.txt,bobbygirlyman,Germany,23736,992,3451,2632,1236,1245,817,476,2597,23.9274,19.2039,9.0182,2.6532,2.7921,2.1294,0.473,1.0073,1.246,0.661,0.3851,0.1809,2.1011,0.9867,0.311385231,2241.167528,607.0188578,5.206804854
sampled_bobosuda.Norway.txt,bobosuda,Norway,26878,990,3957,2982,1373,1483,949,493,2893,27.1495,19.5761,9.0134,3.0121,2.882,2.1719,0.4973,1.0801,1.3869,0.6912,0.3591,0.1653,2.1071,0.9702,0.304854369,1742.84288,605.4939206,5.135419071
sampled_BombastixderTeutone.Germany.txt,BombastixderTeutone,Germany,24335,795,3428,2609,1016,1444,721,499,2861,30.6101,23.9518,9.3273,3.2818,3.374,2.5679,0.5535,1.4213,1.278,0.7096,0.4911,0.1913,2.8159,1.0966,0.36339381,2436.932942,605.1838141,5.186836378
sampled_boq.Germany.txt,boq,Germany,23973,992,3373,2546,1247,1201,816,431,2674,24.1663,19.2245,9.4159,2.5665,2.7049,2.0417,0.4717,0.9631,1.2571,0.6544,0.3456,0.1693,2.1443,1.0503,0.327392282,2558.422391,610.0765534,5.446974859
sampled_BoredDanishGuy.Denmark.txt,BoredDanishGuy,Denmark,23151,999,3554,2706,1269,1303,882,495,2253,23.1742,18.2435,8.5554,2.7087,2.8006,2.1324,0.4815,1.0268,1.2703,0.695,0.3901,0.1829,1.7754,0.8326,0.307692308,2094.608824,604.1551389,5.16985092
sampled_BoredSausage.Netherlands.txt,BoredSausage,Netherlands,22942,805,3405,2602,1126,1292,730,407,2243,28.4994,20.3748,8.8171,3.2323,3.024,2.3108,0.4965,1.1474,1.3988,0.6483,0.3615,0.1564,1.992,0.862,0.266614786,1462.923113,603.5899093,5.051172457
sampled_BorgDrone.Netherlands.txt,BorgDrone,Netherlands,23671,994,3627,2676,1253,1232,791,390,2407,23.8139,18.8915,8.8457,2.6922,2.8947,2.1357,0.4604,0.9832,1.2606,0.6313,0.3113,0.1457,1.921,0.8995,0.305375978,1722.177782,604.8587331,5.200370178
sampled_Boush117.Finland.txt,Boush117,Finland,25032,992,3861,2915,1332,1390,913,512,2561,25.2339,18.7928,8.5873,2.9385,2.8986,2.1884,0.4768,1.0435,1.3427,0.6854,0.3844,0.1756,1.9227,0.8786,0.285460707,1879.225916,604.352109,5.113803984
sampled_Bragzor.Sweden.txt,Bragzor,Sweden,23688,999,3850,2926,1362,1499,929,305,2469,23.7117,17.3921,8.0957,2.9289,2.8267,2.1483,0.5123,1.1006,1.3634,0.6821,0.2239,0.1042,1.8128,0.8438,0.293363764,2067.499649,605.9557392,5.278324919
sampled_BrainBlowX.Norway.txt,BrainBlowX,Norway,25136,993,3618,2608,1231,1329,819,465,2736,25.3132,20.4192,9.638,2.6264,2.9391,2.1186,0.5096,1.0796,1.2397,0.6653,0.3777,0.1783,2.2226,1.0491,0.357029458,2529.556183,608.651175,5.438101514
sampled_BrainOnLoan.Germany.txt,BrainOnLoan,Germany,23842,974,3331,2495,1173,1149,742,462,2701,24.4784,20.3257,9.5559,2.5616,2.8397,2.127,0.4605,0.9795,1.2043,0.6326,0.3939,0.1852,2.3026,1.0826,0.347947915,2409.56354,609.1880327,5.473642336
sampled_brauchen.Netherlands.txt,brauchen,Netherlands,23703,996,3623,2678,1356,1229,861,490,2328,23.7982,17.4801,8.851,2.6888,2.6718,1.9749,0.4589,0.9063,1.3614,0.635,0.3614,0.183,1.7168,0.8693,0.305344858,1786.791498,603.1267023,5.122653181
sampled_brazzy42.Germany.txt,brazzy42,Germany,26273,976,3902,2823,1261,1433,851,516,2857,26.9191,20.8351,9.3068,2.8924,3.0944,2.2387,0.5076,1.1364,1.292,0.6749,0.4092,0.1828,2.2657,1.012,0.357449734,2463.934353,608.951061,5.426180438
sampled_breaks_it.Germany.txt,breaks_it,Germany,23827,961,3444,2683,1167,1390,830,455,2686,24.794,20.4173,8.8807,2.7919,2.9512,2.2991,0.5181,1.1911,1.2144,0.7112,0.3899,0.1696,2.3016,1.0011,0.327380952,2240.645308,607.5861064,5.331519286
sampled_BrewBrewBrewTheDeck.Germany.txt,BrewBrewBrewTheDeck,Germany,25294,961,3631,2672,1055,1491,772,473,2889,26.3205,23.9754,9.4663,2.7804,3.4417,2.5327,0.558,1.4133,1.0978,0.7318,0.4483,0.177,2.7384,1.0812,0.317901235,2330.282922,607.0067433,5.399993525
sampled_brielem.Netherlands.txt,brielem,Netherlands,23946,982,3612,2864,1393,1352,895,376,2380,24.3849,17.1902,8.361,2.9165,2.593,2.056,0.4721,0.9706,1.4185,0.6425,0.2699,0.1313,1.7085,0.831,0.282371028,1911.516741,605.6490273,5.173599061
sampled_Brillegeit.Norway.txt,Brillegeit,Norway,27738,998,3595,2693,1363,1199,811,795,3006,27.7936,20.3507,10.3,2.6984,2.6376,1.9758,0.4452,0.8797,1.3657,0.595,0.5833,0.2952,2.2054,1.1162,0.347286272,2311.593828,607.2655015,5.361235882
sampled_bri-onicle.Denmark.txt,bri-onicle,Denmark,23535,993,3418,2738,1412,1202,885,480,2314,23.7009,16.6678,8.5957,2.7573,2.4207,1.9391,0.439,0.8513,1.422,0.6268,0.3399,0.1753,1.6388,0.8451,0.296120617,1555.453668,603.6852822,5.127329443
sampled_Bristlerider.Germany.txt,Bristlerider,Germany,21359,995,3161,2267,1188,1026,746,504,2147,21.4663,17.979,9.4217,2.2784,2.6608,1.9082,0.4526,0.8636,1.194,0.6279,0.4242,0.2223,1.8072,0.9471,0.305818001,2071.657384,606.382967,5.37531877
sampled_Britzer.Germany.txt,Britzer,Germany,23326,994,3176,2396,1141,1169,768,563,2568,23.4668,20.4435,9.7354,2.4105,2.7835,2.0999,0.4879,1.0245,1.1479,0.6731,0.4934,0.235,2.2507,1.0718,0.325257219,2179.919681,606.9873734,5.415546884
sampled_BrQQQ.Netherlands.txt,BrQQQ,Netherlands,22750,923,3757,2820,1215,1400,808,406,2305,24.6479,18.7243,8.0674,3.0553,3.0922,2.321,0.4965,1.1523,1.3164,0.665,0.3342,0.144,1.8971,0.8174,0.285361436,1549.077062,602.7577101,5.17490219
sampled_brtt3000.Netherlands.txt,brtt3000,Netherlands,23494,1007,3189,2413,1251,1060,704,738,2556,23.3307,18.7802,9.7364,2.3962,2.5492,1.9289,0.4393,0.8473,1.2423,0.5627,0.5899,0.3058,2.0432,1.0593,0.350250417,2324.248748,606.3719255,5.373385385
sampled_BuddhaKekz.Germany.txt,BuddhaKekz,Germany,20713,866,3004,2345,1173,1056,721,384,2180,23.918,17.6581,8.8328,2.7079,2.561,1.9991,0.4503,0.9003,1.3545,0.6147,0.3274,0.1638,1.8585,0.9296,0.304831479,1824.690852,605.2008298,5.163891911
sampled_Buffalox.Denmark.txt,Buffalox,Denmark,27046,1001,4082,3210,1478,1509,1010,533,2646,27.019,18.2991,8.4255,3.2068,2.7618,2.1719,0.4701,1.021,1.4765,0.6834,0.3606,0.166,1.7903,0.8243,0.318925045,2520.951433,610.8449154,5.545695599
sampled_Bulletti.Finland.txt,Bulletti,Finland,22251,975,3244,2296,1278,982,749,586,1966,22.8215,17.4108,9.6912,2.3549,2.5383,1.7966,0.4277,0.7684,1.3108,0.5861,0.4585,0.2552,1.5383,0.8563,0.325549213,2143.280574,603.5002202,5.187861247
sampled_Bumaye94.Germany.txt,Bumaye94,Germany,24111,963,3041,2455,1201,1134,702,565,2593,25.0374,20.0758,9.8212,2.5493,2.5321,2.0441,0.4619,0.9442,1.2471,0.5845,0.4704,0.2301,2.159,1.0562,0.306535363,2208.222739,604.2817349,5.229277914
sampled_Bundesclown.Germany.txt,Bundesclown,Germany,20680,997,2987,2152,1112,1020,698,442,2154,20.7422,18.5971,9.6097,2.1585,2.6862,1.9353,0.474,0.9173,1.1153,0.6277,0.3975,0.2054,1.9371,1.0009,0.328839082,2429.240238,606.4419581,5.316561874
sampled_Burgerkrieg.Germany.txt,Burgerkrieg,Germany,27012,1036,3984,2970,1455,1371,910,505,2818,26.0734,18.5649,9.0949,2.8668,2.7381,2.0412,0.4616,0.9423,1.4044,0.6254,0.3471,0.17,1.9368,0.9488,0.3406871,2070.388683,607.4338257,5.187873362
sampled_buster_de_beer.Netherlands.txt,buster_de_beer,Netherlands,20986,990,3433,2571,1253,1233,821,379,2184,21.198,16.7486,8.1626,2.597,2.7398,2.0519,0.4796,0.984,1.2657,0.6552,0.3025,0.1474,1.743,0.8495,0.313951626,2122.209995,606.3063064,5.345381248
sampled_bydy2.Germany.txt,bydy2,Germany,21981,598,3063,2300,934,1047,598,350,2381,36.7575,23.5343,9.557,3.8462,3.2794,2.4625,0.4552,1.121,1.5619,0.6403,0.3747,0.1522,2.5493,1.0352,0.309316354,1966.329926,605.2382834,5.211161603
